OAK,vs L.A. Angels/Mar 30,,vs L.A. Angels/Apr 1,vs L.A. Angels/Apr 2,vs Cleveland/Apr 3,vs Cleveland/Apr 4,vs Cleveland/Apr 5,,at Tampa Bay/Apr 7,at Tampa Bay/Apr 8,at Tampa Bay/Apr 9,at Baltimore/Apr 10,at Baltimore/Apr 11,at Baltimore/Apr 12,at Baltimore/Apr 13,vs N.Y. Mets/Apr 14,vs N.Y. Mets/Apr 15,vs N.Y. Mets/Apr 16,vs Chi. Cubs/Apr 17,vs Chi. Cubs/Apr 18,vs Chi. Cubs/Apr 19,,at Texas/Apr 21,at Texas/Apr 22,at Texas/Apr 23,at L.A. Angels/Apr 24,at L.A. Angels/Apr 25,at L.A. Angels/Apr 26,at L.A. Angels/Apr 27,vs Cincinnati/Apr 28,vs Cincinnati/Apr 29,vs Cincinnati/Apr 30,,vs Seattle/May 2,vs Seattle/May 3,vs Seattle/May 4,at Kansas City/May 5,at Kansas City/May 6,at Kansas City/May 7,at N.Y. Yankees/May 8,at N.Y. Yankees/May 9,at N.Y. Yankees/May 10,vs Texas/May 11,vs Texas/May 12,vs Texas/May 13,vs Texas/May 14,vs Arizona/May 15,vs Arizona/May 16,vs Arizona/May 17,,at Houston/May 19,at Houston/May 20,at Houston/May 21,at Seattle/May 22,at Seattle/May 23,at Seattle/May 24,at Seattle/May 25,vs Houston/May 26,vs Houston/May 27,vs Houston/May 28,vs Atlanta/May 29,vs Atlanta/May 30,vs Atlanta/May 31,,at Miami/Jun 2,at Miami/Jun 3,at Miami/Jun 4,at Pittsburgh/Jun 5,at Pittsburgh/Jun 6,at Pittsburgh/Jun 7,,at Milwaukee/Jun 9,at Milwaukee/Jun 10,at Milwaukee/Jun 11,vs Tampa Bay/Jun 12,vs Tampa Bay/Jun 13,vs Tampa Bay/Jun 14,vs Tampa Bay/Jun 15,vs Philadelphia/Jun 16,vs Philadelphia/Jun 17,vs Philadelphia/Jun 18,,at Cleveland/Jun 20,at Cleveland/Jun 21,at Cleveland/Jun 22,at Toronto/Jun 23,at Toronto/Jun 24,at Toronto/Jun 25,,vs N.Y. Yankees/Jun 27,vs N.Y. Yankees/Jun 28,vs N.Y. Yankees/Jun 29,vs Chi. White Sox/Jun 30,vs Chi. White Sox/Jul 1,vs Chi. White Sox/Jul 2,,at Detroit/Jul 4,at Detroit/Jul 5,at Detroit/Jul 6,at Boston/Jul 7,at Boston/Jul 8,at Boston/Jul 9,vs Minnesota/Jul 14,vs Minnesota/Jul 15,vs Minnesota/Jul 16,vs Boston/Jul 17,vs Boston/Jul 18,vs Boston/Jul 19,vs Houston/Jul 20,vs Houston/Jul 21,vs Houston/Jul 22,vs Houston/Jul 23,,at San Francisco/Jul 25,at San Francisco/Jul 26,,at Colorado/Jul 28,at Colorado/Jul 29,at Colorado/Jul 30,,at L.A. Dodgers/Aug 1,at L.A. Dodgers/Aug 2,at L.A. Dodgers/Aug 3,,vs San Francisco/Aug 5,vs San Francisco/Aug 6,vs Texas/Aug 7,vs Texas/Aug 8,vs Texas/Aug 9,,at Washington/Aug 11,at Washington/Aug 12,at Washington/Aug 13,at St. Louis/Aug 14,at St. Louis/Aug 15,at St. Louis/Aug 16,,vs Baltimore/Aug 18,vs Baltimore/Aug 19,vs Baltimore/Aug 20,vs Kansas City/Aug 21,vs Kansas City/Aug 22,vs Kansas City/Aug 23,at Chi. White Sox/Aug 24,at Chi. White Sox/Aug 25,at Chi. White Sox/Aug 26,at Chi. White Sox/Aug 27,at Seattle/Aug 28,at Seattle/Aug 29,at Seattle/Aug 30,vs L.A. Angels/Sep 1,vs L.A. Angels/Sep 2,vs L.A. Angels/Sep 3,vs Toronto/Sep 4,vs Toronto/Sep 5,vs Toronto/Sep 6,at Texas/Sep 8,at Texas/Sep 9,at Texas/Sep 10,at Houston/Sep 11,at Houston/Sep 12,at Houston/Sep 13,vs San Diego/Sep 15,vs San Diego/Sep 16,vs San Diego/Sep 17,vs Seattle/Sep 18,vs Seattle/Sep 19,vs Seattle/Sep 20,vs Detroit/Sep 21,vs Detroit/Sep 22,vs Detroit/Sep 23,vs Detroit/Sep 24,at Minnesota/Sep 26,at Minnesota/Sep 27,at Minnesota/Sep 28,at L.A. Angels/Sep 29,at L.A. Angels/Sep 30,at L.A. Angels/Oct 1,
PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI,at Texas/Mar 30,,at Texas/Apr 1,at Texas/Apr 2,at N.Y. Yankees/Apr 3,at N.Y. Yankees/Apr 4,at N.Y. Yankees/Apr 5,vs Cincinnati/Apr 6,,vs Cincinnati/Apr 8,vs Cincinnati/Apr 9,vs Miami/Apr 10,vs Miami/Apr 11,vs Miami/Apr 12,at Cincinnati/Apr 13,at Cincinnati/Apr 14,at Cincinnati/Apr 15,at Cincinnati/Apr 16,at Chi. White Sox/Apr 17,at Chi. White Sox/Apr 18,at Chi. White Sox/Apr 19,vs Colorado/Apr 20,vs Colorado/Apr 21,vs Colorado/Apr 22,vs Colorado/Apr 23,,vs Seattle/Apr 25,vs Seattle/Apr 26,vs Seattle/Apr 27,at Houston/Apr 28,at Houston/Apr 29,at Houston/Apr 30,at L.A. Dodgers/May 1,at L.A. Dodgers/May 2,at L.A. Dodgers/May 3,,vs Boston/May 5,vs Boston/May 6,vs Boston/May 7,,vs Toronto/May 9,vs Toronto/May 10,,at Colorado/May 12,at Colorado/May 13,at Colorado/May 14,at San Francisco/May 15,at San Francisco/May 16,at San Francisco/May 17,,vs Chi. Cubs/May 19,vs Chi. Cubs/May 20,vs Chi. Cubs/May 21,vs Arizona/May 22,vs Arizona/May 23,vs Arizona/May 24,at Atlanta/May 25,at Atlanta/May 26,at Atlanta/May 27,at Atlanta/May 28,,at N.Y. Mets/May 30,at N.Y. Mets/May 31,at N.Y. Mets/Jun 1,at Washington/Jun 2,at Washington/Jun 3,at Washington/Jun 4,vs Detroit/Jun 5,vs Detroit/Jun 6,vs Detroit/Jun 7,,vs L.A. Dodgers/Jun 9,vs L.A. Dodgers/Jun 10,vs L.A. Dodgers/Jun 11,at Arizona/Jun 12,at Arizona/Jun 13,at Arizona/Jun 14,at Arizona/Jun 15,at Oakland/Jun 16,at Oakland/Jun 17,at Oakland/Jun 18,,vs Atlanta/Jun 20,vs Atlanta/Jun 21,vs Atlanta/Jun 22,vs N.Y. Mets/Jun 23,vs N.Y. Mets/Jun 24,vs N.Y. Mets/Jun 25,,at Chi. Cubs/Jun 27,at Chi. Cubs/Jun 28,at Chi. Cubs/Jun 29,vs Washington/Jun 30,vs Washington/Jul 1,vs Washington/Jul 2,,at Tampa Bay/Jul 4,at Tampa Bay/Jul 5,at Tampa Bay/Jul 6,at Miami/Jul 7,at Miami/Jul 8,at Miami/Jul 9,vs San Diego/Jul 14,vs San Diego/Jul 15 (DH),vs San Diego/Jul 16,,vs Milwaukee/Jul 18,vs Milwaukee/Jul 19,vs Milwaukee/Jul 20,at Cleveland/Jul 21,at Cleveland/Jul 22,at Cleveland/Jul 23,vs Baltimore/Jul 24,vs Baltimore/Jul 25,vs Baltimore/Jul 26,,at Pittsburgh/Jul 28,at Pittsburgh/Jul 29,at Pittsburgh/Jul 30,at Miami/Jul 31,at Miami/Aug 1,at Miami/Aug 2,at Miami/Aug 3,vs Kansas City/Aug 4,vs Kansas City/Aug 5,vs Kansas City/Aug 6,vs Washington/Aug 7,vs Washington/Aug 8,vs Washington/Aug 9,vs Washington/Aug 10,vs Minnesota/Aug 11,vs Minnesota/Aug 12,vs Minnesota/Aug 13,,at Toronto/Aug 15,at Toronto/Aug 16,,at Washington/Aug 18,at Washington/Aug 19,at Washington/Aug 20,vs San Francisco/Aug 21,vs San Francisco/Aug 22,vs San Francisco/Aug 23,vs St. Louis/Aug 25,vs St. Louis/Aug 26,vs St. Louis/Aug 27,vs L.A. Angels/Aug 28,vs L.A. Angels/Aug 29,vs L.A. Angels/Aug 30,at Milwaukee/Sep 1,at Milwaukee/Sep 2,at Milwaukee/Sep 3,at San Diego/Sep 4,at San Diego/Sep 5,at San Diego/Sep 6,vs Miami/Sep 8,vs Miami/Sep 9,vs Miami/Sep 10,vs Atlanta/Sep 12,vs Atlanta/Sep 13,vs Atlanta/Sep 14,at St. Louis/Sep 15,at St. Louis/Sep 16,at St. Louis/Sep 17,at Atlanta/Sep 18,at Atlanta/Sep 19,at Atlanta/Sep 20,vs N.Y. Mets/Sep 21,vs N.Y. Mets/Sep 22,vs N.Y. Mets/Sep 23,vs N.Y. Mets/Sep 24,vs Pittsburgh/Sep 26,vs Pittsburgh/Sep 27,vs Pittsburgh/Sep 28,at N.Y. Mets/Sep 29,at N.Y. Mets/Sep 30,at N.Y. Mets/Oct 1,,
PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIT,at Cincinnati/Mar 30,,at Cincinnati/Apr 1,at Cincinnati/Apr 2,at Boston/Apr 3,at Boston/Apr 4,at Boston/Apr 5,,vs Chi. White Sox/Apr 7,vs Chi. White Sox/Apr 8,vs Chi. White Sox/Apr 9,vs Houston/Apr 10,vs Houston/Apr 11,vs Houston/Apr 12,at St. Louis/Apr 13,at St. Louis/Apr 14,at St. Louis/Apr 15,at St. Louis/Apr 16,at Colorado/Apr 17,at Colorado/Apr 18,at Colorado/Apr 19,vs Cincinnati/Apr 20,vs Cincinnati/Apr 21,vs Cincinnati/Apr 22,vs Cincinnati/Apr 23,,vs L.A. Dodgers/Apr 25,vs L.A. Dodgers/Apr 26,vs L.A. Dodgers/Apr 27,at Washington/Apr 28,at Washington/Apr 29,at Washington/Apr 30,,at Tampa Bay/May 2,at Tampa Bay/May 3,at Tampa Bay/May 4,vs Toronto/May 5,vs Toronto/May 6,vs Toronto/May 7,vs Colorado/May 8,vs Colorado/May 9,vs Colorado/May 10,,at Baltimore/May 12,at Baltimore/May 13,at Baltimore/May 14,,at Detroit/May 16,at Detroit/May 17,,vs Arizona/May 19,vs Arizona/May 20,vs Arizona/May 21,vs Texas/May 22,vs Texas/May 23,vs Texas/May 24,,at Seattle/May 26,at Seattle/May 27,at Seattle/May 28,at San Francisco/May 29,at San Francisco/May 30,at San Francisco/May 31,,vs St. Louis/Jun 2,vs St. Louis/Jun 3,vs St. Louis/Jun 4,vs Oakland/Jun 5,vs Oakland/Jun 6,vs Oakland/Jun 7,,vs N.Y. Mets/Jun 9,vs N.Y. Mets/Jun 10,vs N.Y. Mets/Jun 11,,at Chi. Cubs/Jun 13,at Chi. Cubs/Jun 14,at Chi. Cubs/Jun 15,at Milwaukee/Jun 16,at Milwaukee/Jun 17,at Milwaukee/Jun 18,vs Chi. Cubs/Jun 19,vs Chi. Cubs/Jun 20,vs Chi. Cubs/Jun 21,at Miami/Jun 22,at Miami/Jun 23,at Miami/Jun 24,at Miami/Jun 25,,vs San Diego/Jun 27,vs San Diego/Jun 28,vs San Diego/Jun 29,vs Milwaukee/Jun 30,vs Milwaukee/Jul 1,vs Milwaukee/Jul 2,at L.A. Dodgers/Jul 3,at L.A. Dodgers/Jul 4,at L.A. Dodgers/Jul 5,at L.A. Dodgers/Jul 6,at Arizona/Jul 7,at Arizona/Jul 8,at Arizona/Jul 9,vs San Francisco/Jul 14,vs San Francisco/Jul 15,vs San Francisco/Jul 16,vs Cleveland/Jul 17,vs Cleveland/Jul 18,vs Cleveland/Jul 19,,at L.A. Angels/Jul 21,at L.A. Angels/Jul 22,at L.A. Angels/Jul 23,at San Diego/Jul 24,at San Diego/Jul 25,at San Diego/Jul 26,,vs Philadelphia/Jul 28,vs Philadelphia/Jul 29,vs Philadelphia/Jul 30,,vs Detroit/Aug 1,vs Detroit/Aug 2,at Milwaukee/Aug 3,at Milwaukee/Aug 4,at Milwaukee/Aug 5,at Milwaukee/Aug 6,vs Atlanta/Aug 7,vs Atlanta/Aug 8,vs Atlanta/Aug 9,vs Atlanta/Aug 10,vs Cincinnati/Aug 11,vs Cincinnati/Aug 12,vs Cincinnati/Aug 13,at N.Y. Mets/Aug 14,at N.Y. Mets/Aug 15,at N.Y. Mets/Aug 16,,at Minnesota/Aug 18,at Minnesota/Aug 19,at Minnesota/Aug 20,vs St. Louis/Aug 21,vs St. Louis/Aug 22,vs St. Louis/Aug 23,vs Chi. Cubs/Aug 24,vs Chi. Cubs/Aug 25,vs Chi. Cubs/Aug 26,vs Chi. Cubs/Aug 27,at Kansas City/Aug 28,at Kansas City/Aug 29,at Kansas City/Aug 30,at St. Louis/Sep 1,at St. Louis/Sep 2,at St. Louis/Sep 3,vs Milwaukee/Sep 4,vs Milwaukee/Sep 5,vs Milwaukee/Sep 6,at Atlanta/Sep 8,at Atlanta/Sep 9,at Atlanta/Sep 10,vs Washington/Sep 11,vs Washington/Sep 12,vs Washington/Sep 13,vs Washington/Sep 14,vs N.Y. Yankees/Sep 15,vs N.Y. Yankees/Sep 16,vs N.Y. Yankees/Sep 17,at Chi. Cubs/Sep 19,at Chi. Cubs/Sep 20,at Chi. Cubs/Sep 21,at Cincinnati/Sep 22,at Cincinnati/Sep 23,at Cincinnati/Sep 24,at Philadelphia/Sep 26,at Philadelphia/Sep 27,at Philadelphia/Sep 28,vs Miami/Sep 29,vs Miami/Sep 30,vs Miami/Oct 1,
SD,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,,Nick Martinez,Yu Darvish,Joe Musgrove,,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,,Blake Snell,Seth Lugo,Nick Martinez,,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,,Nick Martinez,Yu Darvish,Joe Musgrove,,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,Yu Darvish,Joe Musgrove,Blake Snell,Seth Lugo,Nick Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD,vs Colorado/Mar 30,vs Colorado/Mar 31,vs Colorado/Apr 1,vs Colorado/Apr 2,vs Arizona/Apr 3,vs Arizona/Apr 4,,at Atlanta/Apr 6,at Atlanta/Apr 7,at Atlanta/Apr 8,at Atlanta/Apr 9,at N.Y. Mets/Apr 10,at N.Y. Mets/Apr 11,at N.Y. Mets/Apr 12,vs Milwaukee/Apr 13,vs Milwaukee/Apr 14,vs Milwaukee/Apr 15,vs Milwaukee/Apr 16,vs Atlanta/Apr 17,vs Atlanta/Apr 18,vs Atlanta/Apr 19,at Arizona/Apr 20,at Arizona/Apr 21,at Arizona/Apr 22,at Arizona/Apr 23,,at Chi. Cubs/Apr 25,at Chi. Cubs/Apr 26,at Chi. Cubs/Apr 27,,vs San Francisco/Apr 29,vs San Francisco/Apr 30,vs Cincinnati/May 1,vs Cincinnati/May 2,vs Cincinnati/May 3,,vs L.A. Dodgers/May 5,vs L.A. Dodgers/May 6,vs L.A. Dodgers/May 7,,at Minnesota/May 9,at Minnesota/May 10,at Minnesota/May 11,at L.A. Dodgers/May 12,at L.A. Dodgers/May 13,at L.A. Dodgers/May 14,vs Kansas City/May 15,vs Kansas City/May 16,vs Kansas City/May 17,,vs Boston/May 19,vs Boston/May 20,vs Boston/May 21,,at Washington/May 23,at Washington/May 24,at Washington/May 25,at N.Y. Yankees/May 26,at N.Y. Yankees/May 27,at N.Y. Yankees/May 28,,at Miami/May 30,at Miami/May 31,at Miami/Jun 1,vs Chi. Cubs/Jun 2,vs Chi. Cubs/Jun 3,vs Chi. Cubs/Jun 4,vs Chi. Cubs/Jun 5,vs Seattle/Jun 6,vs Seattle/Jun 7,,at Colorado/Jun 9,at Colorado/Jun 10,at Colorado/Jun 11,,vs Cleveland/Jun 13,vs Cleveland/Jun 14,vs Cleveland/Jun 15,vs Tampa Bay/Jun 16,vs Tampa Bay/Jun 17,vs Tampa Bay/Jun 18,at San Francisco/Jun 19,at San Francisco/Jun 20,at San Francisco/Jun 21,at San Francisco/Jun 22,vs Washington/Jun 23,vs Washington/Jun 24,vs Washington/Jun 25,,at Pittsburgh/Jun 27,at Pittsburgh/Jun 28,at Pittsburgh/Jun 29,at Cincinnati/Jun 30,at Cincinnati/Jul 1,at Cincinnati/Jul 2,vs L.A. Angels/Jul 3,vs L.A. Angels/Jul 4,vs L.A. Angels/Jul 5,,vs N.Y. Mets/Jul 7,vs N.Y. Mets/Jul 8,vs N.Y. Mets/Jul 9,at Philadelphia/Jul 14,at Philadelphia/Jul 15 (DH),at Philadelphia/Jul 16,,at Toronto/Jul 18,at Toronto/Jul 19,at Toronto/Jul 20,at Detroit/Jul 21,at Detroit/Jul 22,at Detroit/Jul 23,vs Pittsburgh/Jul 24,vs Pittsburgh/Jul 25,vs Pittsburgh/Jul 26,,vs Texas/Jul 28,vs Texas/Jul 29,vs Texas/Jul 30,at Colorado/Jul 31,at Colorado/Aug 1,at Colorado/Aug 2,,vs L.A. Dodgers/Aug 4,vs L.A. Dodgers/Aug 5,vs L.A. Dodgers/Aug 6,vs L.A. Dodgers/Aug 7,at Seattle/Aug 8,at Seattle/Aug 9,,at Arizona/Aug 11,at Arizona/Aug 12,at Arizona/Aug 13,vs Baltimore/Aug 14,vs Baltimore/Aug 15,vs Baltimore/Aug 16,vs Arizona/Aug 17,vs Arizona/Aug 18,vs Arizona/Aug 19,vs Arizona/Aug 20,vs Miami/Aug 21,vs Miami/Aug 22,vs Miami/Aug 23,at Milwaukee/Aug 25,at Milwaukee/Aug 26,at Milwaukee/Aug 27,at St. Louis/Aug 28,at St. Louis/Aug 29,at St. Louis/Aug 30,vs San Francisco/Aug 31,vs San Francisco/Sep 1,vs San Francisco/Sep 2,vs San Francisco/Sep 3,vs Philadelphia/Sep 4,vs Philadelphia/Sep 5,vs Philadelphia/Sep 6,at Houston/Sep 8,at Houston/Sep 9,at Houston/Sep 10,at L.A. Dodgers/Sep 11,at L.A. Dodgers/Sep 12,at L.A. Dodgers/Sep 13,at Oakland/Sep 15,at Oakland/Sep 16,at Oakland/Sep 17,vs Colorado/Sep 18,vs Colorado/Sep 19,vs Colorado/Sep 20,vs St. Louis/Sep 22,vs St. Louis/Sep 23,vs St. Louis/Sep 24,at San Francisco/Sep 25,at San Francisco/Sep 26,at San Francisco/Sep 27,at Chi. White Sox/Sep 29,at Chi. White Sox/Sep 30,at Chi. White Sox/Oct 1,,
SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA,vs Cleveland/Mar 30,vs Cleveland/Mar 31,vs Cleveland/Apr 1,vs Cleveland/Apr 2,vs L.A. Angels/Apr 3,vs L.A. Angels/Apr 4,vs L.A. Angels/Apr 5,,at Cleveland/Apr 7,at Cleveland/Apr 8,at Cleveland/Apr 9,at Chi. Cubs/Apr 10,at Chi. Cubs/Apr 11,at Chi. Cubs/Apr 12,,vs Colorado/Apr 14,vs Colorado/Apr 15,vs Colorado/Apr 16,vs Milwaukee/Apr 17,vs Milwaukee/Apr 18,vs Milwaukee/Apr 19,,vs St. Louis/Apr 21,vs St. Louis/Apr 22,vs St. Louis/Apr 23,,at Philadelphia/Apr 25,at Philadelphia/Apr 26,at Philadelphia/Apr 27,at Toronto/Apr 28,at Toronto/Apr 29,at Toronto/Apr 30,,at Oakland/May 2,at Oakland/May 3,at Oakland/May 4,vs Houston/May 5,vs Houston/May 6,vs Houston/May 7,vs Texas/May 8,vs Texas/May 9,vs Texas/May 10,,at Detroit/May 12,at Detroit/May 13,at Detroit/May 14,at Boston/May 15,at Boston/May 16,at Boston/May 17,,at Atlanta/May 19,at Atlanta/May 20,at Atlanta/May 21,vs Oakland/May 22,vs Oakland/May 23,vs Oakland/May 24,vs Oakland/May 25,vs Pittsburgh/May 26,vs Pittsburgh/May 27,vs Pittsburgh/May 28,vs N.Y. Yankees/May 29,vs N.Y. Yankees/May 30,vs N.Y. Yankees/May 31,,at Texas/Jun 2,at Texas/Jun 3,at Texas/Jun 4,,at San Diego/Jun 6,at San Diego/Jun 7,,at L.A. Angels/Jun 9,at L.A. Angels/Jun 10,at L.A. Angels/Jun 11,vs Miami/Jun 12,vs Miami/Jun 13,vs Miami/Jun 14,,vs Chi. White Sox/Jun 16,vs Chi. White Sox/Jun 17,vs Chi. White Sox/Jun 18,,at N.Y. Yankees/Jun 20,at N.Y. Yankees/Jun 21,at N.Y. Yankees/Jun 22,at Baltimore/Jun 23,at Baltimore/Jun 24,at Baltimore/Jun 25,vs Washington/Jun 26,vs Washington/Jun 27,vs Washington/Jun 28,,vs Tampa Bay/Jun 30,vs Tampa Bay/Jul 1,vs Tampa Bay/Jul 2,at San Francisco/Jul 3,at San Francisco/Jul 4,at San Francisco/Jul 5,at Houston/Jul 6,at Houston/Jul 7,at Houston/Jul 8,at Houston/Jul 9,vs Detroit/Jul 14,vs Detroit/Jul 15,vs Detroit/Jul 16,vs Minnesota/Jul 17,vs Minnesota/Jul 18,vs Minnesota/Jul 19,vs Minnesota/Jul 20,vs Toronto/Jul 21,vs Toronto/Jul 22,vs Toronto/Jul 23,at Minnesota/Jul 24,at Minnesota/Jul 25,at Minnesota/Jul 26,,at Arizona/Jul 28,at Arizona/Jul 29,at Arizona/Jul 30,vs Boston/Jul 31,vs Boston/Aug 1,vs Boston/Aug 2,at L.A. Angels/Aug 3,at L.A. Angels/Aug 4,at L.A. Angels/Aug 5,at L.A. Angels/Aug 6,,vs San Diego/Aug 8,vs San Diego/Aug 9,,vs Baltimore/Aug 11,vs Baltimore/Aug 12,vs Baltimore/Aug 13,at Kansas City/Aug 14,at Kansas City/Aug 15,at Kansas City/Aug 16,at Kansas City/Aug 17,at Houston/Aug 18,at Houston/Aug 19,at Houston/Aug 20,at Chi. White Sox/Aug 21,at Chi. White Sox/Aug 22,at Chi. White Sox/Aug 23,vs Kansas City/Aug 25,vs Kansas City/Aug 26,vs Kansas City/Aug 27,vs Oakland/Aug 28,vs Oakland/Aug 29,vs Oakland/Aug 30,at N.Y. Mets/Sep 1,at N.Y. Mets/Sep 2,at N.Y. Mets/Sep 3,at Cincinnati/Sep 4,at Cincinnati/Sep 5,at Cincinnati/Sep 6,at Tampa Bay/Sep 7,at Tampa Bay/Sep 8,at Tampa Bay/Sep 9,at Tampa Bay/Sep 10,vs L.A. Angels/Sep 11,vs L.A. Angels/Sep 12,vs L.A. Angels/Sep 13,vs L.A. Dodgers/Sep 15,vs L.A. Dodgers/Sep 16,vs L.A. Dodgers/Sep 17,at Oakland/Sep 18,at Oakland/Sep 19,at Oakland/Sep 20,at Texas/Sep 22,at Texas/Sep 23,at Texas/Sep 24,vs Houston/Sep 25,vs Houston/Sep 26,vs Houston/Sep 27,vs Texas/Sep 28,vs Texas/Sep 29,vs Texas/Sep 30,vs Texas/Oct 1,
SF,Logan Webb,,Alex Cobb,Sean Manaea,Ross Stripling,,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,Alex Cobb,,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,Alex Cobb,,Sean Manaea,Ross Stripling,Alex Wood,,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,,Ross Stripling,Alex Wood,Logan Webb,Alex Cobb,Sean Manaea,Ross Stripling,Alex Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
